,Name,Core Name,Core Class,Core Subclass,Core Number,BGC,Organism,End product SMILES,Metabolite list,Base Prediction,Prediction Score
162,BGC0000574,Cseg_2567_lassopeptide,lassopeptide,Class II,1,Unknown,Caulobacter segnis ATCC 21756,CSCC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C1=O,"['BGC0000574_prepeptide_c', 'BGC0000574_macrolactam_peptide_c', 'BGC0000574_core_peptide_c', 'BGC0000574_1_mature_peptide_c']",,
163,BGC0000573,Caul_5194_lassopeptide,lassopeptide,Class II,2,Unknown,Caulobacter sp. K31,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC1=O,"['BGC0000573_prepeptide_c', 'BGC0000573_macrolactam_peptide_c', 'BGC0000573_core_peptide_c', 'BGC0000573_2_mature_peptide_c']",,
164,BGC0000573,Caul_5193_lassopeptide,lassopeptide,Class II,1,Unknown,Caulobacter sp. K31,CSCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)CNC1=O,"['BGC0000573_prepeptide_c', 'BGC0000573_macrolactam_peptide_c', 'BGC0000573_core_peptide_c', 'BGC0000573_1_mature_peptide_c']",,
165,BGC0000572,BTJ_873_lassopeptide,lassopeptide,Class II,1,Unknown,Burkholderia thailandensis E444,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]1CC(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)O,"['BGC0000572_prepeptide_c', 'BGC0000572_macrolactam_peptide_c', 'BGC0000572_core_peptide_c', 'BGC0000572_1_mature_peptide_c']",,
166,BGC0000571,RBRH_03775_lassopeptide,lassopeptide,Class II,1,Unknown,Mycetohabitans rhizoxinica HKI 454,CC(C)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](C)NC(=O)CNC(=O)CNC(=O)C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC1=O,"['BGC0000571_prepeptide_c', 'BGC0000571_macrolactam_peptide_c', 'BGC0000571_core_peptide_c', 'BGC0000571_1_mature_peptide_c']",,
167,BGC0000570,Astex_2228_lassopeptide,lassopeptide,Class II,1,Unknown,Asticcacaulis excentricus CB 48,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CC[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC1=O,"['BGC0000570_prepeptide_c', 'BGC0000570_macrolactam_peptide_c', 'BGC0000570_core_peptide_c', 'BGC0000570_1_mature_peptide_c']",,
168,BGC0000561,tepA_lanthipeptide,lanthipeptide,Class II,1,Unknown,Streptococcus thermophilus,C=C1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CSC(C)C(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)N)[C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)NC(C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N2)C(C)SC[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)NC2C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NC3C(=O)N[C@@H](C)C(=O)N[C@@H](CSC2C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)CSC3C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)C(=C)NC1=O,"['BGC0000561_prepeptide_c', 'BGC0000561_dehydrated_peptide_c', 'BGC0000561_cyclic_peptide_c', 'BGC0000561_core_peptide_c', 'BGC0000561_1_mature_peptide_c']",,
169,BGC0000560,subA_lanthipeptide,lanthipeptide,Class I,1,['subtilomycin biosynthetic gene cluster'],Bacillus subtilis,C=C1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C](NC(=O)[C@@H]2CSC(C)C3NC(=O)[C@H](Cc4ccccc4)NC(=O)C(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]4CSC[C](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(=CC)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@H](Cc5c[nH]c6ccccc56)NC(=O)C(N)=CC)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N4)C(C)SC[C@H](NC3=O)C(=O)NCC(=O)N2)CSC[C@@H](C(=O)N[C]2CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](CC(N)=O)NC2=O)NC1=O,"['BGC0000560_prepeptide_c', 'BGC0000560_dehydrated_peptide_c', 'BGC0000560_cyclic_peptide_c', 'BGC0000560_core_peptide_c', 'BGC0000560_1_mature_peptide_c']",,
170,BGC0000559,spaS_lanthipeptide,lanthipeptide,Class I,1,Unknown,Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499,C=C(NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CSC(C)C2NC(=O)[C@H](CC(C)C)NC(=O)C(NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@@H](NC(=O)[C@@H]4CSC(C)C(NC(=O)[C@@H]5CSC[C](NC(=O)[C@H](CCC(=O)O)NC(=O)C(=C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc6c[nH]c7ccccc67)C(=O)N[C@@H](CC(C)C)C(=O)N5)C(=O)N5CCC[C@H]5C(=O)NCC(=O)N4)C(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(=CC)C(=O)N3)C(C)SC[C@H](NC2=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)O,"['BGC0000559_prepeptide_c', 'BGC0000559_dehydrated_peptide_c', 'BGC0000559_cyclic_peptide_c', 'BGC0000559_core_peptide_c', 'BGC0000559_1_mature_peptide_c']",0.8311884935654807,1.0
171,BGC0000557,scnA1_lanthipeptide,lanthipeptide,Class II,2,['this region is present within the genome sequence of Streptococcus pyogenes SF370; the open reading frame of tnpA is completed within this sequence'],Streptococcus pyogenes,CC=C(NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)N[C@H](C(=O)NC1CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC(N)=O)C(=O)NC2CSC[C@@H]3NC(=O)C(NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC2=O)C(C)SC[C@@H](C(=O)O)NC3=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC1=O)[C@@H](C)CC,"['BGC0000557_prepeptide_c', 'BGC0000557_dehydrated_peptide_c', 'BGC0000557_cyclic_peptide_c', 'BGC0000557_core_peptide_c', 'BGC0000557_2_mature_peptide_c']",,
172,BGC0000557,scnA_lanthipeptide,lanthipeptide,Class II,1,['this region is present within the genome sequence of Streptococcus pyogenes SF370; the open reading frame of tnpA is completed within this sequence'],Streptococcus pyogenes,C=C(NC(=O)[C@@H]1CSC(C)C2NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)CN)C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NC(CSC[C@H](NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](C)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC2=O)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(=O)O)C(=O)N3)C(=O)O,"['BGC0000557_prepeptide_c', 'BGC0000557_dehydrated_peptide_c', 'BGC0000557_cyclic_peptide_c', 'BGC0000557_core_peptide_c', 'BGC0000557_1_mature_peptide_c']",,
173,BGC0000556,srtA_lanthipeptide,lanthipeptide,Class I,1,Unknown,Streptococcus pyogenes,CC=C(NC(=O)C(=CC)NC(=O)C1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CSC[C](NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)C(=CC)NC(=O)[C@@H]3CSC[C](NC(=O)CNC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N[C@@H](CC(C)C)C(=O)N3)C(=O)N[C@@H](CSC1C)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N2)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,"['BGC0000556_prepeptide_c', 'BGC0000556_dehydrated_peptide_c', 'BGC0000556_cyclic_peptide_c', 'BGC0000556_core_peptide_c', 'BGC0000556_1_mature_peptide_c']",,
174,BGC0000555,BAB78446.1_lanthipeptide,lanthipeptide,Class II,3,Unknown,Staphylococcus aureus,CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H]1CSC(C)C(C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CNC1=O)[C@@H](C)CC)[C@@H](C)CC,"['BGC0000555_prepeptide_c', 'BGC0000555_dehydrated_peptide_c', 'BGC0000555_cyclic_peptide_c', 'BGC0000555_core_peptide_c', 'BGC0000555_3_mature_peptide_c']",,
175,BGC0000555,BAB78439.1_lanthipeptide,lanthipeptide,Class II,2,Unknown,Staphylococcus aureus,CC=C(NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)C(=CC)NC(=O)CN)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NC1CSC[C@@H](C(=O)N2CCC[C@H]2C(=O)NC2C(=O)NC3C(=O)N[C@@H](C)C(=O)N[C@@H](CSC2C)C(=O)NC(=CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)CSC3C)NC(=O)C(=CC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,"['BGC0000555_prepeptide_c', 'BGC0000555_dehydrated_peptide_c', 'BGC0000555_cyclic_peptide_c', 'BGC0000555_core_peptide_c', 'BGC0000555_2_mature_peptide_c']",,
176,BGC0000555,BAB78438.1_lanthipeptide,lanthipeptide,Class II,1,Unknown,Staphylococcus aureus,C=C1NC(=O)[C@@H](N)CSCC(C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]2CSC(C)C(C(=O)N[C@@H](C)C(=O)NC3C(=O)N[C@@H](Cc4c[nH]cn4)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)NC4CSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](Cc5c[nH]c6ccccc56)NC4=O)CSC3C)NC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C(=C)NC(=O)[C@H](Cc2ccccc2)NC(=O)C(=CC)NC(=O)[C@H](CC(N)=O)NC(=O)C(=CC)NC1=O,"['BGC0000555_prepeptide_c', 'BGC0000555_dehydrated_peptide_c', 'BGC0000555_cyclic_peptide_c', 'BGC0000555_core_peptide_c', 'BGC0000555_1_mature_peptide_c']",,
177,BGC0000554,SSGG_RS13160_lanthipeptide,lanthipeptide,Class II,2,Unknown,Streptomyces filamentosus NRRL 15998,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@@H]2CSCC3NC(=O)[C@@H]4CSCC(NC(=O)CN)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)NC(C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CS)C(=O)N4)C(C)SC[C@H](NC3=O)C(=O)N[C@@H](CC(C)C)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NC3CSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CSC(C)C(NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC3=O)C(=O)N[C@@H](C(C)C)C(=O)N2)NC(=O)[C@H](C)NC1=O,"['BGC0000554_prepeptide_c', 'BGC0000554_dehydrated_peptide_c', 'BGC0000554_cyclic_peptide_c', 'BGC0000554_core_peptide_c', 'BGC0000554_2_mature_peptide_c']",,
178,BGC0000554,SSGG_RS13165_lanthipeptide,lanthipeptide,Class II,1,Unknown,Streptomyces filamentosus NRRL 15998,C=C(NC(=O)[C@@H]1CSC(C)C(NC(=O)[C@H](CC(C)C)NC(=O)C(=CC)NC(=O)[C@@H](NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(C)C(NC(=O)C(N)=CC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](C)C(=O)N2)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)NC(=CC)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)N1CCC[C@H]1C(=O)NC(=CC)C(=O)NCC(=O)NC1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CSCC(NC(=O)CNC2=O)C(=O)N[C@H](C(=O)NC2CSC[C@@H]3NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)C(NC(=O)CNC(=O)[C@H](CCSC)NC2=O)C(C)SC[C@@H](C(=O)O)NC3=O)CSC1C,"['BGC0000554_prepeptide_c', 'BGC0000554_dehydrated_peptide_c', 'BGC0000554_cyclic_peptide_c', 'BGC0000554_core_peptide_c', 'BGC0000554_1_mature_peptide_c']",,
179,BGC0000553,SSGG_RS09925_lanthipeptide,lanthipeptide,Class III,1,Unknown,Streptomyces filamentosus NRRL 15998,C=C(NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CSCC2(CC(NC(=O)CN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)NC1CC2(CSC[C@@H](C(=O)NC(=CC)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC2=O)NC(=O)[C@H](CC(C)C)NC1=O,"['BGC0000553_prepeptide_c', 'BGC0000553_dehydrated_peptide_c', 'BGC0000553_cyclic_peptide_c', 'BGC0000553_core_peptide_c', 'BGC0000553_1_mature_peptide_c']",,
180,BGC0000552,smbB_lanthipeptide,lanthipeptide,Class II,2,Unknown,Streptococcus mutans,C=C(NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(=CC)NC(=O)C(=CC)NC(=O)CNC(=O)[C@@H](N)[C@@H](C)CC)C(C)C)C(C)C)C(=O)NC1C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(=C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](C(=O)NC2C(=O)N[C@@H](C(C)C)C(=O)NC3C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CSC2C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NC(=C)C(=O)N[C@@H](CCCCN)C(=O)O)CSC3C)CSC1C,"['BGC0000552_prepeptide_c', 'BGC0000552_dehydrated_peptide_c', 'BGC0000552_cyclic_peptide_c', 'BGC0000552_core_peptide_c', 'BGC0000552_2_mature_peptide_c']",,
181,BGC0000552,smbA_lanthipeptide,lanthipeptide,Class II,1,Unknown,Streptococcus mutans,C=C(NC(=O)[C@@H](NC(=O)CNC(=O)C(=CC)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C(=CC)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSC(C)C(NC(=O)C(=C)NC(=O)CN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1)[C@@H](C)CC)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)[C@@H](C)CC)C(=O)NC1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)NC2CSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC)NC(=O)[C@H](CCCNC(=N)N)NC2=O)CSC1C,"['BGC0000552_prepeptide_c', 'BGC0000552_dehydrated_peptide_c', 'BGC0000552_cyclic_peptide_c', 'BGC0000552_core_peptide_c', 'BGC0000552_1_mature_peptide_c']",,
182,BGC0000551,SCO6682_lanthipeptide,lanthipeptide,Class III,1,['PS00211 ABC transporters family signature'],Streptomyces coelicolor A3(2),C=C1NC(=O)C2(NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CSCC4(NC(=O)CNC(=O)C(N)=CC)CC(NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC4=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N3)CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)C(=CC)NC(=O)C(=CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)C(C2)NC(=O)[C@H](CC(C)C)NC1=O,"['BGC0000551_prepeptide_c', 'BGC0000551_dehydrated_peptide_c', 'BGC0000551_cyclic_peptide_c', 'BGC0000551_core_peptide_c', 'BGC0000551_1_mature_peptide_c']",0.8096385542168675,0.7272727272727273
183,BGC0000549,slvD_lanthipeptide,lanthipeptide,Class I,2,['salivaricin D gene locus'],Streptococcus salivarius,C=C(NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CSC[C](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]2CSC(C)C(NC(=O)[C@@H](NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@@H]4CSC[C](NC(=O)C(=CC)NC(=O)[C@@H](N)Cc5ccccc5)C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)NC(=C)C(=O)N[C@@H](CC(C)C)C(=O)N4)C(=O)N4CCC[C@H]4C(=O)NCC(=O)N3)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)NCC(=O)N2)[C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)N1)C(C)C)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)O,"['BGC0000549_prepeptide_c', 'BGC0000549_dehydrated_peptide_c', 'BGC0000549_cyclic_peptide_c', 'BGC0000549_core_peptide_c', 'BGC0000549_2_mature_peptide_c']",0.8483373884833739,0.9581320450885669
184,BGC0000549,slvN_lanthipeptide,lanthipeptide,Class I,1,['salivaricin D gene locus'],Streptococcus salivarius,C=C(NC(=O)C(=CC)NC(=O)[C@@H](N)[C@@H](C)CC)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C]1CSC[C@@H](C(=O)N[C]2CSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)NC3C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC4C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc5ccccc5)C(=O)N5CCC[C@H]5C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CSC4C)CSC3C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC2=O)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0000549_prepeptide_c', 'BGC0000549_dehydrated_peptide_c', 'BGC0000549_cyclic_peptide_c', 'BGC0000549_core_peptide_c', 'BGC0000549_1_mature_peptide_c']",0.7963978073610023,0.8762490392006149
185,BGC0000547,sivA_lanthipeptide,lanthipeptide,Class II,2,['nonfunctional transposase due to mutation'],Streptococcus salivarius,CC=C(NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CSC(C)C(NC(=O)[C@H](CC(C)C)NC(=O)C(=CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CN)C(C)C)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)NC=CS)CSC1C,"['BGC0000547_prepeptide_c', 'BGC0000547_dehydrated_peptide_c', 'BGC0000547_lan_d_tailored_peptide_c', 'BGC0000547_cyclic_peptide_c', 'BGC0000547_core_peptide_c', 'BGC0000547_2_mature_peptide_c']",,
